"","Subject","Image","Threatened_Rating","Surprise_Rating","Suffering_Rating","SociallyAcceptable_Rating","Sadness_Rating","Relate_Rating","Pleasant_Rating","Narrative_Rating","Joy_Rating","Interact_Rating","Immoral_Rating","Fear_Rating","Disgust_Rating","Desire_Rating","Contamination_Rating","Avoid_Rating","Astonished_Rating","Anger_Rating","Affection_Rating"
"3861","sub-sid000954","PI-smilingcouple.jpg",-4.537444954,0.866789061,56.61749742,101.8213608,92.11600009,4.452057662,101.1893287,85.69166282,70.27146692,4.760056983,4.834593219,87.48792752,99.72375173,-2.910784353,-3.68376547,47.50864579,93.63514781,56.15686904,1.837442005
"3862","sub-sid000866","PI-smilingcouple.jpg",4.948729243,24.508104,9.367453632,76.36810927,83.66318348,9.06190779,89.26586943,76.96141015,17.6078796,6.769730145,6.827986077,67.98541726,87.32779207,3.355085897,13.25100175,36.99063655,94.37759649,70.51275168,8.038340698
"3863","sub-sid000878","PI-smilingcouple.jpg",6.037502358,-4.448869661,6.129686771,98.0249158,79.25849832,4.299030421,77.93861266,86.78382789,10.59241677,2.320652397,-2.431465402,56.40795626,52.30633189,4.083350191,-0.366595036,14.25558752,96.86610706,61.80393558,-0.418195289
"3864","sub-sid000889","PI-smilingcouple.jpg",1.051751787,14.4384122,-0.377873083,98.73129533,69.24479546,13.49767755,86.46792657,71.81833302,19.9803412,8.16831386,-1.152367362,56.85170445,63.26899742,0.885306315,-2.899882516,50.07473725,102.3464716,95.96014175,4.188701686
"3865","sub-sid000880","PI-smilingcouple.jpg",-2.051118301,11.34633469,-2.583267283,83.06638516,66.12394314,1.184703133,79.31476373,64.56468377,-10.04645208,3.681278127,0.734031784,85.88470112,56.51461029,5.513882711,0.28290779,-6.347018918,67.44478001,49.20426514,0.291388776
"3866","sub-sid000973","PI-smilingcouple.jpg",19.51930515,23.71013256,-4.30028282,78.98125854,63.53749978,30.96055312,88.30041132,24.61393918,8.462247671,10.13325154,10.95240168,84.04634697,21.62691089,20.72685242,11.5291501,1.619430327,47.29000458,60.34686984,3.628539582
"3867","sub-sid000765","PI-smilingcouple.jpg",-0.730047008,0.140142717,-2.854529466,91.34103515,76.26443099,0.795910895,96.2348461,82.97078993,8.00001817,-0.066827098,0.395186312,103.7862817,60.82935978,-5.975402588,-6.611091748,24.31363719,105.678664,48.20996687,0.899241016
"3868","sub-sid000499","PI-smilingcouple.jpg",5.110625922,6.582064235,1.413314865,83.09346389,64.21323614,0.269690902,75.76467044,92.86865949,0.93606792,28.09136147,-1.787310595,73.29340637,63.24584083,6.507921172,-1.713886564,12.66795145,63.84686176,75.75164045,0.773491865
"3869","sub-sid000879","PI-smilingcouple.jpg",15.64294027,19.61713949,47.52747927,85.24512611,58.46638758,39.90134438,57.7387181,82.93747738,45.08938675,8.503712174,18.76566139,49.83447409,61.01669457,23.33379171,17.50569818,35.72023821,78.27922727,48.45943436,21.52288125
"3870","sub-sid000013","PI-smilingcouple.jpg",5.436062402,30.00398538,1.405613225,81.10372154,65.19121392,20.82197838,78.10117663,45.4920172,36.09390866,19.88812389,0.024699258,2.543970237,45.75818443,15.67414263,6.693495151,1.208189426,3.508842853,33.05106273,2.040792895
"3871","sub-sid000955","PI-smilingcouple.jpg",11.7011459,31.41746144,1.024966945,90.86595354,69.84691604,1.132914015,84.33207485,46.36596648,17.53164843,-0.326800841,3.71451373,63.13866274,84.4271282,7.419799817,-4.321642556,39.03429183,95.47403023,58.20344068,-0.214801287
"3872","sub-sid000876","PI-smilingcouple.jpg",7.201430849,13.92670056,1.328680139,89.75954039,68.89794194,-5.007175145,76.31292802,62.33755455,45.29124546,1.109206965,7.554815946,58.84852989,72.5010573,3.297459125,16.76683052,23.21080165,97.76563213,51.03459919,11.33229194
"3873","sub-sid000710","PI-smilingcouple.jpg",8.277102986,8.188147276,0.88637546,86.48615753,64.2229042,12.86995511,78.88336439,42.86451529,35.44736475,2.692933279,1.306433627,60.95730324,60.59925304,-3.617343796,3.419851184,42.20766711,87.33394825,45.0358997,14.42897547
"3874","sub-sid000869","PI-smilingcouple.jpg",1.566873877,-5.3190727,-4.997976952,95.06740291,68.82423105,27.06485248,77.88317992,40.69317161,40.0137748,0.545547164,-3.990664719,78.11910523,67.44109992,-0.066778892,4.728366936,11.81349504,77.45029121,78.09916708,-1.881869179
"3875","sub-sid000959","PI-smilingcouple.jpg",1.831219818,3.084256841,9.613735095,94.05966797,80.13087826,6.167458691,98.21413386,69.36476518,73.72154154,3.448909346,3.570389165,74.55013136,57.67374978,12.44276484,4.531638176,-2.347140511,67.1471397,31.63027893,1.351006112
"3876","sub-sid000974","PI-smilingcouple.jpg",10.45914673,14.99976786,1.183771806,89.88770817,67.4494822,2.765791586,78.21114192,49.70459634,31.41792907,8.431675438,5.307746545,74.33082539,68.68552205,-0.131259143,1.928524237,3.708499036,83.31073543,64.72872443,5.246530758
"3877","sub-sid000863","PI-smilingcouple.jpg",-0.883922842,31.20335379,8.773589404,96.80801026,86.40669027,7.751190876,98.68691362,58.16219028,47.54422457,23.27771275,16.47322063,80.01107342,86.31420625,-0.037600089,1.851048702,45.43261147,78.10427465,54.75876315,0.192665678
"3878","sub-sid000969","PI-smilingcouple.jpg",3.547967385,2.450089697,3.364446062,92.69800192,62.42336972,-1.514676643,63.44483276,29.32858854,24.59336546,7.933447325,4.916831456,67.70354449,58.11603424,7.845265421,13.12925153,64.82220322,69.37995852,23.53259834,2.742882416
"3879","sub-sid000927","PI-smilingcouple.jpg",7.823899985,6.469276967,14.15553881,101.3687551,69.17111394,8.524447273,84.84278746,63.59597667,41.91529302,16.65688518,9.430122968,65.00525248,77.37999863,5.367289715,0.710156535,39.7558972,95.85592692,60.26239667,4.469811585
"3880","sub-sid000892","PI-smilingcouple.jpg",8.75432191,16.12920745,2.951254884,91.35609079,70.44281027,5.756217971,66.05613595,81.16815513,45.96256051,1.956653578,6.847042508,77.27884459,59.55728651,0.59112113,4.091562157,77.29509962,106.0033694,54.07752703,5.320717181
"3881","sub-sid000887","PI-smilingcouple.jpg",-0.156481445,0.087566259,22.50085999,94.95525038,60.97824581,13.06735946,79.37094363,68.56060188,2.145637384,16.32093588,3.725077367,35.94962272,47.33092281,3.080095528,2.879698079,5.929666449,95.72873526,99.23530054,9.855280761
"3882","sub-sid000870","PI-smilingcouple.jpg",0.14986725,6.68691741,1.770394779,95.07188269,76.87522332,0.739707874,99.82465056,78.82466617,5.730545813,0.859412496,-0.31366368,78.15362707,74.41765789,8.122974087,-1.141418056,18.10828702,94.54709682,91.26125812,-0.857735405
"3883","sub-sid000895","PI-smilingcouple.jpg",15.88127368,39.4648968,12.48432763,100.3527291,99.60470731,9.130565146,85.49111218,86.43744755,-1.890881138,-8.544497871,1.706471413,68.52702027,76.30767533,-0.059620012,0.456878581,11.59518059,100.559317,69.10115639,9.453996334
"3884","sub-sid000970","PI-smilingcouple.jpg",3.590013857,45.60825864,9.097247951,97.47025424,67.91243511,6.173452491,85.02917541,63.24865551,-4.20184611,-2.172853644,-0.049400966,51.07884085,52.7479822,2.480160794,-4.227373669,1.589446877,90.42167215,52.65352451,0.320762939
"3885","sub-sid000522","PI-smilingcouple.jpg",17.4657177,6.20930092,18.58311152,80.44567686,48.0873224,30.90270708,87.25752991,41.09952953,18.92499008,31.13612048,6.713026245,53.273568,48.08814419,12.59540294,4.978561573,13.78637917,50.72536139,49.06207967,3.714201736
"3886","sub-sid000874","PM-Kenya.jpg",19.8991043,45.49258023,85.74746027,71.72013728,54.81998912,75.36676545,19.37545025,43.23015936,21.52237345,18.73351176,24.00554099,71.19404534,72.62394224,18.34943823,78.61478016,15.27992713,42.96782175,37.99863039,20.2547076
"3887","sub-sid000873","PM-Kenya.jpg",7.01098419,42.85211545,66.96808149,68.30330268,62.56917578,79.14499154,28.90795925,64.18368159,29.2218354,9.283257561,8.189424552,55.60587078,64.73668196,11.69736675,9.677914892,34.54624069,43.69499831,2.047999894,25.11401952
"3888","sub-sid000888","PM-Kenya.jpg",14.06343657,47.88655705,63.55977295,71.39648277,54.00120872,54.94041886,17.51556833,72.05057188,45.18237376,29.84583335,9.908681178,96.99288163,52.48732475,28.13203295,28.62933518,61.41066157,47.59083154,22.94655942,25.95903947
"3889","sub-sid000877","PM-Kenya.jpg",9.982197108,41.3287831,80.1071911,79.35544385,36.49886676,77.95986736,79.92667142,35.8092802,50.91452114,17.56061875,3.306245512,69.70561588,27.84491307,3.435747052,48.9405117,29.81543125,80.8631442,27.16551615,16.68405462
"3890","sub-sid000972","PM-Kenya.jpg",5.463655039,6.315142696,84.37142257,71.07275538,62.94194443,66.88508704,57.99359858,58.24119777,33.84876788,22.85317668,-9.262742557,80.2009769,83.83054991,28.34499664,26.05690185,63.2178537,76.42653849,25.73452801,46.6824295
"3891","sub-sid000894","PM-Kenya.jpg",45.48534027,29.15207741,59.32517004,71.63701842,37.51175156,54.99616589,31.64783305,56.71094536,23.60775231,59.45851527,5.620746754,84.57085658,80.8444601,45.82524136,64.70502474,17.16463676,23.21895391,15.67902673,45.79312967
"3892","sub-sid000893","PM-Kenya.jpg",-5.64845637,40.3626983,44.96395579,93.19967528,36.00573957,1.487238673,32.08878467,73.44896176,23.86256531,11.50632733,14.04854304,76.90868276,17.33146276,35.70258526,48.94594643,25.84040851,33.59482681,10.08332927,10.80176263
"3893","sub-sid000926","PM-Kenya.jpg",29.63305501,32.28638707,54.90687573,68.9604713,42.33085284,47.74995727,37.94729835,65.38626522,49.95955177,25.66070291,36.43597525,60.0481502,62.61455702,37.75837373,51.23154238,62.58312712,58.64536112,43.8013972,52.68714768
"3894","sub-sid000971","PM-Kenya.jpg",-1.888045087,15.71728791,71.78178702,80.52842665,57.25682065,89.65023797,57.54914922,72.86470089,54.92080317,16.38411871,9.941981249,82.80996058,79.00944765,23.60223268,50.67491661,58.67504628,49.94132081,21.09425004,33.53682605
"3895","sub-sid000120","PM-Kenya.jpg",0.118102799,22.4115853,55.65146776,91.39705052,63.53205135,63.97523496,42.47259986,45.01235863,26.53348836,15.3099906,-1.344501867,81.09867771,50.20934176,25.0792076,62.58250061,13.90642657,48.17346342,11.68629473,28.15689568
"3896","sub-sid000976","PM-Kenya.jpg",2.282647753,46.6328384,67.26310685,104.4715971,62.1618576,66.69582669,47.07240726,65.42220926,30.27265799,34.08896024,4.480089461,58.11891688,41.91455126,0.365310311,39.54560172,20.88500958,48.57169538,-9.115626485,17.02750454
"3897","sub-sid000922","PM-Kenya.jpg",10.0789256,48.74491975,52.99193581,96.53747843,51.2615749,55.99573682,35.08258898,79.53916462,62.02954683,5.376638085,5.161430911,60.32307143,59.79404011,28.01043446,44.52843204,36.41601439,48.24891886,38.74550803,19.57804871
"3898","sub-sid000954","PM-Kenya.jpg",21.66237229,15.82767521,101.308324,100.1545392,64.718352,89.25708042,23.51739354,80.9830181,88.14974267,31.24680711,3.403250568,82.99540002,61.62879434,23.72376216,53.271542,98.81693581,30.07667,28.7092377,37.35384397
"3899","sub-sid000866","PM-Kenya.jpg",21.86109908,30.0518794,68.79949877,69.30013205,49.30006163,76.63779004,52.69028202,75.45741958,40.69286678,12.10581459,8.896695623,60.68397955,65.49009572,35.28658359,36.74835119,40.93644018,39.85078732,40.66095858,55.48416338
"3900","sub-sid000878","PM-Kenya.jpg",3.06147504,45.75234898,77.57125589,82.67805831,27.82676067,75.74065114,69.67802554,48.6997922,57.99606362,3.979713483,-6.360177109,64.58758128,60.75465522,0.355242185,47.93896207,1.130388419,52.78805756,27.60347822,1.076122284
"3901","sub-sid000889","PM-Kenya.jpg",70.45733626,31.27057094,89.44953676,96.76711657,79.9554678,99.08647425,41.76935497,86.65107964,55.19117308,64.41296672,-3.004147747,64.83369741,54.39045855,-3.449355574,16.62219911,79.89952091,73.35663865,17.68005129,25.29149587
"3902","sub-sid000880","PM-Kenya.jpg",-0.362190214,-0.016130672,61.35355628,75.11749505,63.33137911,55.44622897,43.36556727,91.71213241,14.28412239,23.58193003,6.751418354,96.80699854,42.7648591,6.974719947,15.02729741,48.28465038,47.67683056,0.90728309,3.530643758
"3903","sub-sid000973","PM-Kenya.jpg",2.388416803,44.28562296,71.93350759,72.71744625,48.73322824,57.65794966,40.76514711,61.32116708,43.44302663,6.085017862,1.060835427,58.62445896,42.36760036,51.18593278,55.63289041,2.672090335,27.57882336,31.68303015,24.73047589
"3904","sub-sid000765","PM-Kenya.jpg",19.65368027,45.61969647,71.4176611,63.28082256,57.72067342,92.19340363,66.38342686,67.40166297,1.527417858,52.58466439,19.83056674,68.63519111,70.24597271,33.65092104,99.04003308,27.46093266,40.77584453,-3.283494909,25.90715707
"3905","sub-sid000499","PM-Kenya.jpg",19.77104114,29.06472909,88.27960695,46.85904867,26.41546621,77.82152832,39.4275062,68.11272293,49.7098182,68.5597223,6.279730155,66.82816622,49.3411304,14.98877092,69.50937519,21.17757601,43.05314407,24.80638148,50.73869254
"3906","sub-sid000879","PM-Kenya.jpg",27.97048225,45.69402287,56.41085868,72.28982315,58.21943421,64.57852982,47.7388892,59.0891374,50.72278444,13.73003711,24.53780611,51.08935153,41.77579514,25.17117032,23.22477413,24.86654848,49.29848546,39.64113521,40.71188535
"3907","sub-sid000013","PM-Kenya.jpg",-0.115287314,47.16014576,69.60075555,89.38755876,37.60426179,60.40718404,49.25084176,55.47930107,12.76770696,10.45842255,6.254347525,60.27632863,45.51250504,12.29371002,52.03211167,14.93503713,1.834724153,-9.885910447,5.03613834
"3908","sub-sid000955","PM-Kenya.jpg",33.03529292,25.37159133,72.14914268,61.86167112,66.62407913,62.46140983,59.02931672,51.02747559,43.66172087,32.90578,8.823656139,68.18719694,52.27643692,29.31837799,51.14505352,39.13810283,48.99678866,17.0157958,27.33526608
"3909","sub-sid000876","PM-Kenya.jpg",4.502553086,31.3707503,76.10909502,97.66439532,18.62140004,74.39779826,35.96819568,52.18479677,23.70308459,27.67465048,6.330975563,73.61931925,68.0206329,2.084718768,53.91516627,18.53630522,53.38429415,56.39299343,21.01205644
"3910","sub-sid000710","PM-Kenya.jpg",4.275549798,19.67503346,73.49892516,76.1044034,52.56392632,73.94231461,33.47281949,73.61141667,37.62132417,17.47434603,4.75900128,66.19018799,26.72420981,20.17627584,49.82267901,42.14715099,51.66943645,-6.684606031,18.64922785
"3911","sub-sid000869","PM-Kenya.jpg",9.825847111,5.158362325,93.69459909,88.80954447,30.55753166,56.66408406,49.08111053,60.73591755,58.78069031,-4.351275309,1.80934855,79.08270529,98.70568036,18.07247082,37.40237506,36.04758197,28.93343815,22.6095107,0.464449736
"3912","sub-sid000959","PM-Kenya.jpg",0.278097317,47.6721574,76.91186598,72.76424323,42.35841263,77.1865653,32.37441675,97.55016725,27.73721301,-5.430936828,10.58726802,65.08727444,39.06441744,4.594798359,50.05637292,19.15114405,25.28838956,0.640104679,0.900596397
"3913","sub-sid000974","PM-Kenya.jpg",8.38661108,43.16463844,72.23644711,92.67193689,66.78274947,86.11786873,41.10004564,62.31186016,71.22477813,9.821770619,12.23787376,80.81901919,53.89533592,9.653922947,8.036401588,23.95052431,42.37418117,6.717769968,16.47024235
"3914","sub-sid000863","PM-Kenya.jpg",0.351716129,18.53268483,100.5933647,96.60909684,15.72007821,91.67533345,41.82241526,40.55341935,72.67682359,32.80153038,21.8346376,62.263284,66.49717432,42.27093513,52.17380032,26.06393317,36.3852222,42.38761263,14.89941532
"3915","sub-sid000969","PM-Kenya.jpg",55.50943998,71.05829544,49.41099947,81.94908278,64.84659834,69.36527459,40.34699021,49.98739968,46.24082783,36.42547372,4.407048796,69.59443104,77.97535605,26.40961071,35.67608382,72.72640896,2.454603125,20.0415276,22.14729237
"3916","sub-sid000927","PM-Kenya.jpg",25.64405942,21.85629778,60.13504028,75.58786294,37.49602153,94.99345966,51.29995216,48.50196104,65.28992314,9.410564759,11.69785524,59.40142407,67.41956814,14.52980786,53.54730848,39.56399729,44.46789974,31.41399863,29.36393631
"3917","sub-sid000892","PM-Kenya.jpg",0.802999509,35.99885716,63.09138515,77.6463092,80.76834993,84.17708178,46.89373629,72.44673484,73.27201607,10.67619362,7.29449671,99.02290144,63.03746772,8.401785718,58.63702983,71.87288871,46.56893624,28.5236346,42.24614736
"3918","sub-sid000887","PM-Kenya.jpg",16.43425132,26.65039169,70.54696845,77.7603719,31.55615493,54.19566485,72.63761339,67.14219695,39.51714923,24.27626003,5.767934943,75.12537774,90.10261164,9.349046216,52.03015152,18.28220414,67.53954546,33.60903681,18.55294825
"3919","sub-sid000870","PM-Kenya.jpg",6.467007753,23.59615331,79.54206351,100.0839622,78.45244423,91.84794617,48.80294539,82.14050497,35.84792555,15.19738616,0.710877692,52.90884575,45.60265766,0.452564321,67.19656028,35.21077456,88.29609119,23.95045823,18.30139031
"3920","sub-sid000895","PM-Kenya.jpg",39.29975081,58.53910096,74.20497646,92.74512637,48.74966471,94.25084507,58.76152332,85.47323871,20.82676258,30.38418778,12.47109182,85.64651749,68.15675223,61.30601842,37.56186793,22.12479173,54.65321179,24.11517606,33.18365865
"3921","sub-sid000970","PM-Kenya.jpg",12.02640876,35.74825015,94.67443542,80.59703122,73.46224129,63.95396929,36.7956799,82.33864128,49.85938136,1.81653736,4.3950744,53.61973201,65.46349698,27.18706939,51.28160199,42.78431023,53.50853748,0.403147622,16.96830937
"3922","sub-sid000522","PM-Kenya.jpg",19.30956971,23.70784661,82.55390769,93.34720846,23.5576221,48.63819707,45.09306453,50.01557728,36.58066523,5.376600628,7.091080297,89.00875002,21.36096883,33.63723733,77.64685697,33.9965739,32.4150201,-11.1759361,43.82056132
"3923","sub-sid000874","PM-People_011_h.jpg",20.87107152,37.33844371,90.32571014,44.89512173,6.540286509,89.35231359,2.078556061,66.50382331,22.64451778,47.74601777,37.25903724,60.67662605,67.81479014,34.0818685,36.43290889,38.19913023,25.77113446,31.43946744,36.77894735
"3924","sub-sid000873","PM-People_011_h.jpg",38.16944407,44.54494982,75.02121127,68.16138378,67.3043074,68.35262218,31.41828091,77.85248606,54.65229996,35.58224765,9.208120116,24.2029869,89.37263377,7.553643862,0.831652722,36.69732243,11.50899481,4.57029694,46.43567091
"3925","sub-sid000888","PM-People_011_h.jpg",28.70435076,29.11842887,83.79932884,59.11399375,64.65193762,65.55839603,30.38057692,82.36971419,86.30730341,31.07727581,-0.010858953,61.94750234,80.37976706,27.50637143,42.31636777,42.07245172,96.99145164,23.65700653,61.46502536
"3926","sub-sid000877","PM-People_011_h.jpg",66.62200422,42.18085004,67.32803081,64.24035452,49.21937328,79.05087572,12.24673284,34.15438046,40.24957561,38.60397097,61.47881528,1.745565738,51.93363316,28.79431908,71.72484312,31.4582011,26.49339237,28.8376157,68.75410141
"3927","sub-sid000972","PM-People_011_h.jpg",31.23931664,43.65381373,71.51195029,42.6793194,49.20944678,62.2231755,35.89359063,70.42459834,49.01064064,55.14832614,45.96846358,65.41891957,63.18788876,34.2823413,43.25430779,43.57248039,47.68863761,38.54882408,53.19319612
"3928","sub-sid000894","PM-People_011_h.jpg",64.63260785,70.63039193,61.50029022,68.52435639,8.779683283,51.59278531,45.91286503,58.0947078,66.15950932,52.54161927,22.38163303,35.70269835,13.94877848,38.24321977,59.45302404,60.93716932,1.61556916,12.94550591,86.60636651
"3929","sub-sid000893","PM-People_011_h.jpg",19.23417645,23.11083284,79.06363363,69.42670261,22.07064473,64.92020086,20.89160935,82.81043896,31.17963989,17.67126725,17.89510742,1.262564673,37.68930543,41.93057961,23.90823075,38.85284903,0.117168133,0.144892866,0.246256523
"3930","sub-sid000926","PM-People_011_h.jpg",20.38336091,45.02186631,58.03024226,63.38971098,53.42507659,55.69164647,31.20755455,59.95330965,50.11956803,49.82771652,49.98185946,52.78833808,50.26412169,38.16264512,8.063961225,38.47423975,39.32729307,40.47381562,37.97114487
"3931","sub-sid000971","PM-People_011_h.jpg",12.69531225,26.45505988,97.27309002,57.55838624,49.32480848,59.14822171,33.10562538,82.91613501,73.75920615,57.11430931,-4.5622454,51.9025958,43.30233493,16.39607618,38.84493091,42.36862093,9.51580695,28.25243528,63.69370918
"3932","sub-sid000120","PM-People_011_h.jpg",5.958444399,7.168895602,75.55757362,50.83771664,57.56645574,63.56478524,29.04547697,101.7339473,53.71230004,15.86783461,17.52739116,53.66091716,23.10413758,15.37702246,52.52051481,33.73094768,31.5921182,23.52450008,59.64654146
"3933","sub-sid000976","PM-People_011_h.jpg",29.34473816,19.94131085,61.28827943,80.55814978,53.68170929,63.12486749,23.87415577,80.97492982,35.31603023,19.82050597,26.27388041,73.17070387,99.14807091,0.849686187,0.716068734,13.54696218,28.79295519,13.66671646,23.77202891
"3934","sub-sid000922","PM-People_011_h.jpg",13.23636775,18.53424088,75.20314031,54.65796859,73.55699083,60.28797269,37.53305199,89.40715243,54.92712001,20.10508597,9.989827005,62.09637627,29.653973,12.5593972,36.80321655,38.20119003,28.07404947,39.75676334,27.26763044
"3935","sub-sid000954","PM-People_011_h.jpg",14.48253324,55.4121875,90.37976478,81.17417533,99.59094943,36.14661925,23.57631243,95.8770927,60.81774651,46.33826164,13.97346647,26.70504099,62.03707474,34.34945059,34.74400233,80.03646401,26.17500997,38.41571246,62.14097748
"3936","sub-sid000866","PM-People_011_h.jpg",39.69185202,35.25616601,83.50708339,50.96179369,48.58813473,55.84689872,33.96739134,81.07257352,60.37436694,23.08651865,20.4532859,68.82898502,51.29874867,34.25607051,37.59542131,63.16310122,29.31731801,44.66644343,36.65213043
"3937","sub-sid000878","PM-People_011_h.jpg",56.71854349,8.708727879,78.3401231,83.2986145,46.11593461,71.1141494,33.82212369,103.5061928,85.4540286,28.9574344,14.39046434,27.12422431,34.52632514,32.47003858,43.99449871,62.51192879,0.6464037,34.50704429,32.36703613
"3938","sub-sid000889","PM-People_011_h.jpg",42.63267841,44.83854071,76.39632154,59.47455552,76.64805193,54.66331887,18.18925222,100.1883648,85.05342966,26.67975059,33.51166634,70.50949463,57.77947512,9.288515938,19.64464305,64.86275967,17.6075723,21.32439135,29.83952671
"3939","sub-sid000880","PM-People_011_h.jpg",17.83388665,43.59204951,63.54580977,54.74159132,49.96886649,92.44867142,29.10004175,100.0779494,45.62484294,53.46576788,4.307052127,41.74757124,45.81877134,27.23678562,4.72876316,34.29621355,21.62742359,0.361770455,9.606334956
"3940","sub-sid000973","PM-People_011_h.jpg",33.52402218,26.91060542,76.14918932,61.5697057,56.12169246,53.11565673,48.56217555,69.35876972,43.96585489,52.92853275,21.83813079,44.08153573,26.31455373,48.5035742,78.62004552,72.00559195,5.418240869,37.3573695,47.32997414
"3941","sub-sid000765","PM-People_011_h.jpg",9.445021138,27.65107533,99.64111309,1.569507646,54.96176797,65.7118395,12.10655762,101.8584815,23.84439054,14.75231757,21.79962864,26.62624738,42.16260448,21.53096409,61.28031909,26.88263681,16.13688063,18.63764791,99.57654036
"3942","sub-sid000499","PM-People_011_h.jpg",22.50060699,37.94458009,97.48887345,62.93118095,33.4505573,81.53750133,17.61283437,65.02317694,8.962768087,16.40533475,0.539044079,36.27152118,32.22123234,14.62185304,61.03346686,72.0238354,25.41273566,12.95588007,68.64838348
"3943","sub-sid000879","PM-People_011_h.jpg",30.25888598,29.04210867,63.45780401,65.72611299,62.45002013,57.81286646,61.38618521,67.68041727,53.09225676,33.57162372,40.46732272,35.77905734,50.44202535,26.59097312,50.7092721,54.62687619,63.30866212,39.24308745,64.7900718
"3944","sub-sid000013","PM-People_011_h.jpg",15.73971737,30.81419859,50.6529521,63.82891662,52.29761754,48.03943789,42.74403605,70.23057011,16.80499975,44.73436019,17.53072146,44.98086848,39.7412732,4.217666507,45.01738185,30.74081276,13.67214613,15.42917228,1.277661086
"3945","sub-sid000955","PM-People_011_h.jpg",35.16366439,52.10448875,81.03269711,53.3339124,67.6113294,22.97251873,64.32018252,71.00711129,60.25619544,2.513124197,12.17704617,52.48825794,39.55154529,24.70626479,31.39779826,44.5892403,34.21962664,22.5006345,50.82753119
"3946","sub-sid000876","PM-People_011_h.jpg",56.64819955,48.89977319,79.70595871,51.13509809,15.63141973,60.7666358,41.7065509,77.21413326,42.09617482,23.78929214,35.37562305,80.87045944,46.49448497,43.84473591,81.71270147,56.10817843,21.52184971,45.6814764,71.67830821
"3947","sub-sid000710","PM-People_011_h.jpg",24.34233233,35.53443588,68.48472748,56.5841621,19.49277163,50.88300416,24.68978896,65.27863076,60.42658562,30.4819158,9.556402773,55.48809319,23.11791942,26.03576639,31.92295591,38.32558177,17.72121627,17.54342786,28.9032285
"3948","sub-sid000869","PM-People_011_h.jpg",13.26051751,27.44850362,99.67829191,61.5091468,40.54895439,42.85453276,28.75497103,84.97413178,67.42950091,48.92667665,16.33980457,93.78813833,66.53505949,19.06787251,48.26806605,54.16775601,6.728873247,24.3292849,81.73473507
"3949","sub-sid000959","PM-People_011_h.jpg",14.28876722,0.878050947,94.72886041,87.87086864,53.4922076,86.87725035,25.67106247,70.57566115,25.28021423,70.74118902,7.49311637,60.66560695,50.33856409,8.198813668,18.86284425,42.16250009,2.912830538,26.74103474,1.054366227
"3950","sub-sid000974","PM-People_011_h.jpg",31.63729973,47.52600902,88.27592272,59.35028758,27.47747948,54.88011345,10.43170711,59.23188063,55.73251839,14.30688615,18.48684245,66.10291001,38.81917249,20.41406658,17.52796255,39.01725582,17.66131608,13.94163236,58.3103514
"3951","sub-sid000863","PM-People_011_h.jpg",26.3507258,76.47434974,81.07185276,68.19236998,29.15756752,77.88499031,26.013461,80.68720737,64.89248567,55.01330948,8.593007934,50.86191135,38.03110836,27.31143089,62.71644282,53.234879,35.51294678,37.43299539,54.680314
"3952","sub-sid000969","PM-People_011_h.jpg",42.76670358,40.07821255,65.96034759,75.92235431,67.16085092,74.09018114,21.35265765,73.46394455,50.69819589,22.41624986,30.74276624,56.61830392,27.01816901,37.6316834,48.5439024,23.71590402,7.120439718,16.90939746,54.5705037
"3953","sub-sid000927","PM-People_011_h.jpg",41.15156117,34.85930786,75.1040988,69.89751624,48.45030857,80.59910541,21.80316204,66.47488561,74.98990311,46.76291184,18.05020879,56.22351216,57.06573397,44.31814623,51.05508545,59.73373241,29.29941358,45.33886855,48.60122367
"3954","sub-sid000892","PM-People_011_h.jpg",42.26680505,1.238021871,93.89397046,68.34704648,65.47927335,99.55499771,49.02657218,98.88526749,86.67820565,34.7422373,-9.260586261,59.96917178,37.36655594,27.11992481,47.12822598,53.71631876,20.61196894,27.72073685,67.70359639
"3955","sub-sid000887","PM-People_011_h.jpg",46.46854843,26.20365481,52.9730334,69.86800088,21.39976503,71.26696495,7.151670493,56.65783069,73.09297038,48.79782555,20.29020718,71.14417037,40.61172957,23.38629049,71.84359815,30.72093388,14.76210505,35.17420157,43.04403246
"3956","sub-sid000870","PM-People_011_h.jpg",23.82806832,17.63076041,71.13741891,82.36582261,45.74410174,52.0196372,18.08300896,73.03346914,58.50962561,35.47239303,34.17568038,28.64542492,55.21511649,39.72855281,22.37466671,49.84507777,22.01050893,8.055201038,11.51398073
"3957","sub-sid000895","PM-People_011_h.jpg",55.59549919,92.24601186,99.84565892,77.10141325,59.49786259,81.38750722,14.71574249,25.72408352,42.66163667,0.44216908,16.05299353,91.64713062,9.645016381,32.49514061,53.30492287,59.32263148,14.1136232,18.02284571,55.34134744
"3958","sub-sid000970","PM-People_011_h.jpg",27.02491892,59.65272449,99.13077461,70.3560771,25.93751227,64.9576341,33.47829819,85.30719682,54.5126142,14.43908574,23.83673268,32.01675949,31.05232644,14.0460874,33.50239243,38.32005725,27.28431343,10.0179587,34.53868844
"3959","sub-sid000522","PM-People_011_h.jpg",49.13593135,21.48233962,84.36783492,54.55876934,51.16298893,95.67620401,19.67032492,83.27114611,64.29483816,43.93992172,27.89234353,53.17951221,21.24150139,37.43264398,55.40269874,19.30293624,12.30639897,12.24820303,80.81433908
