Image,PLS_Coeff,PLS_R2,Surprise_PLS_Coeff,Surprise_PLS_R2,Sadness_PLS_Coeff,Sadness_PLS_R2,Joy_PLS_Coeff,Joy_PLS_R2,Fear_PLS_Coeff,Fear_PLS_R2,Anger_PLS_Coeff,Anger_PLS_R2,Disgust_PLS_Coeff,Disgust_PLS_R2,Valence,Category
NC-detroit.jpg,0.08670270956274792,0.49851036315011443,0.1337152220205379,0.527477638081278,0.1137462271109872,0.46281986398723707,0.04545886215731972,0.4040128855320855,0.08650603548641896,0.4675841336641541,0.08880748373968964,0.6246993158548118,0.051982426861534176,0.5044683417811202,Neg,Nature_Pollution
NC-landfill.jpg,0.04780110243481841,0.38465906923411297,-0.04593918239747396,0.47831821901605975,0.1665246511784409,0.32394754473775045,0.10884537513521535,0.311118784897385,0.04776240891517873,0.4001881247344229,0.045625184908375124,0.34306270754677604,-0.036011823130825654,0.45131903447228405,Neg,Nature_Pollution
NC-smog.jpg,0.016278448442354227,0.4077448120956058,-0.015323753045058923,0.43490091213988025,0.09326953720767252,0.4878714081139768,0.05062916056724724,0.5753177571499848,-0.02911966444411486,0.12296378531830476,-0.014844300301959192,0.2515754796739025,0.013059710670338582,0.5738395301775852,Neg,Nature_Pollution
NI-2205.jpg,0.027235744028115575,0.42045371466343856,0.11099546942902161,0.5300961702132843,0.08857605744939485,0.4068740090954768,-0.07040669287362321,0.5010388132466114,0.0312651623613529,0.3199305629751752,-0.03035449914534501,0.394139730576597,0.0333389669478923,0.3706430018734872,Neg,Human_Despair
NI-Faces_034_h.jpg,-0.0011195386252149944,0.37257060814423487,0.035695709390929795,0.3762885664343284,-0.019581422107195438,0.44323094935753693,-0.015796136667927153,0.37223210296006715,-0.05479539694438439,0.44820840149524743,0.06022927908341445,0.4305316051319166,-0.012469264506127247,0.16493202348631286,Neg,Human_Despair
NI-Faces_036_h.jpg,-0.0040933724920167855,0.4455030381079072,-0.01123720716252294,0.40111369332452174,0.014052635048407454,0.49048689717429306,0.038410468402917744,0.5289937450267029,0.00992650340923677,0.596508317825915,-0.03259468998486746,0.3409751840321259,-0.04311794466527229,0.31494039126388473,Neg,Human_Despair
NI-Faces_172_h.jpg,0.13477745751440381,0.4398816976326502,-0.04521470172954318,0.2690786348957508,0.07573697229417652,0.37560151526817676,0.10818186749996615,0.41434514832321,0.23486109024783877,0.5528794790499119,0.18986449670686248,0.6573476453365088,0.24523502006712225,0.3700377629223428,Neg,Human_Despair
NI-People_001_h.jpg,0.009733579674571106,0.4760871440084149,0.031075916698972174,0.5492869937709145,-0.04833310487960619,0.407513040032892,0.10517016053007758,0.264318594633406,-0.027473323901091078,0.6446474364069692,0.05737812391439244,0.6017224356951849,-0.059416294315318294,0.3890343635111224,Neg,Human_Despair
NI-People_118_h.jpg,0.011505950386781597,0.4369580665260269,0.034392122418329764,0.5640959788156752,-0.04478065157572564,0.4201334593432625,0.0329443416271275,0.4196109837123939,-0.0017294810441472314,0.44001305251547107,0.057448512229181056,0.5627949152994495,-0.009239141334075832,0.2151000094699097,Neg,Human_Despair
NM-9800.jpg,0.00922413588333189,0.46820824198253397,0.08235408024143052,0.32163916171147366,-0.02095013305800953,0.6247201577029327,0.008755537329917736,0.5801436185805728,-0.06437170719026858,0.43734306935551004,0.04977525023156774,0.401250280260131,-0.0002182122546466069,0.4441531642845834,Neg,Racist_Violence
NM-9810.jpg,0.034347436157151745,0.35659077790841026,0.01463671824037452,0.3513007427726865,0.06888291262561572,0.2719549219074058,0.04954596300811997,0.2989709750726973,0.009314400748145869,0.4019164529100552,0.003308161705030408,0.35213364915455747,0.06039646061562399,0.4632679256330594,Neg,Racist_Violence
NM-H079.jpg,0.058442509505342244,0.477745319798437,0.05972229537032306,0.47805061028254703,0.18631475366306882,0.6454560136402685,-0.06050585858051417,0.24003992254160955,0.08157998006719598,0.4052304526552001,0.02554197807859519,0.4225483661753672,0.05800190843338457,0.6751465534956295,Neg,Racist_Violence
NM-flagburning01.jpg,0.014114083100264204,0.5052420199969031,-0.05927753808444903,0.5334307816215644,-0.055664112247753354,0.3017205470904729,0.05487081246885301,0.538957961372037,0.06579689929431941,0.594957077468377,8.44399466544538e-05,0.5031802024131407,0.07887399722396071,0.5592055500158264,Neg,Racist_Violence
NM-flagburning02.jpg,0.0035451739005886397,0.5187858493361529,-0.0061598991873057975,0.6048532233451089,-0.018555847446644777,0.44956212804340334,-0.09122395570376717,0.47313798645106153,0.067487159515062,0.41720259742640786,0.0159460779282378,0.5353729918601652,0.053777508297949694,0.6325861688907704,Neg,Racist_Violence
NM-nsm.jpg,0.014222405053322444,0.5024678598056839,-0.00533632378537338,0.569178970586016,0.008238932996155808,0.36262316381837356,0.02397488391954984,0.3976897596396871,0.023322398139529375,0.4532947116462607,0.04927551541161428,0.7169212248285539,-0.014140976361541258,0.5150993283152114,Neg,Racist_Violence
NN-colorado.jpg,0.042297161435937966,0.42876112635791525,0.027967431743110758,0.5683024452423294,-0.013047268250091282,0.14546036437148313,0.13838125431316875,0.5554209692165959,0.08400139622432823,0.41373948852651166,-0.007594175699253875,0.3378642398865982,0.024074330284365255,0.551779250903973,Neg,Nature_Grime
